Date,GC=F,GE,IBM,MSFT,WMT,XOM,^GSPC
2016-09-01,1313.300048828125,161.81735229492188,111.10285949707031,52.455692291259766,63.20334243774414,63.04436111450195,2168.27001953125
2016-10-01,1271.5,160.21730041503906,107.49385070800781,54.568477630615234,61.362998962402344,60.183956146240234,2126.14990234375
2016-11-01,1170.800048828125,169.35679626464844,113.45990753173828,54.878116607666016,61.7223014831543,63.05878448486328,2198.81005859375
2016-12-01,1150.0,173.9816436767578,117.14994049072266,56.97250747680664,60.574275970458984,65.77417755126953,2238.830078125
2017-01-01,,164.75140380859375,123.17015838623047,59.27378463745117,58.907127380371094,61.132259368896484,2278.8701171875
2017-02-01,1252.5999755859375,165.36155700683594,126.91070556640625,58.65950012207031,62.605384826660156,59.259429931640625,2363.639892578125
2017-03-01,1247.300048828125,166.62457275390625,123.87368774414062,60.74924087524414,63.62040328979492,60.30872344970703,2362.719970703125
2017-04-01,1266.0999755859375,162.09552001953125,114.02156829833984,63.1474723815918,66.84449768066406,60.043968200683594,2384.199951171875
2017-05-01,1272.0,153.09329223632812,108.57267761230469,64.42037963867188,69.88529968261719,59.198280334472656,2411.800048828125
2017-06-01,1240.699951171875,151.02447509765625,110.49524688720703,63.9454345703125,67.73937225341797,59.92805862426758,2423.409912109375
2017-07-01,1266.5999755859375,144.40443420410156,103.91565704345703,67.44281005859375,71.59712219238281,59.41583251953125,2470.300048828125
2017-08-01,1316.199951171875,138.4275665283203,102.73765563964844,69.36312103271484,69.87857055664062,56.661808013916016,2471.64990234375
2017-09-01,1281.5,136.34129333496094,105.31122589111328,69.47154998779297,70.38114929199219,61.44583511352539,2519.360107421875
2017-10-01,,114.8099136352539,111.82963562011719,77.57610321044922,78.64065551757812,62.47267150878906,2575.260009765625
2017-11-01,1273.199951171875,104.1603775024414,111.76431274414062,78.49939727783203,87.5756607055664,62.42770767211914,2647.580078125
2017-12-01,1306.300048828125,99.37663269042969,112.47819519042969,80.17774963378906,88.94474792480469,63.27020263671875,2673.610107421875
2018-01-01,1339.0,92.72293090820312,120.014892578125,89.05410766601562,96.52127838134766,66.03884887695312,2823.81005859375
2018-02-01,1315.5,80.91036224365234,114.24508666992188,87.891845703125,81.49983215332031,57.2942008972168,2713.830078125
2018-03-01,1322.800048828125,77.93748474121094,113.59306335449219,85.9504165649414,80.55815124511719,57.01652526855469,2640.8701171875
2018-04-01,,81.34870147705078,107.32220458984375,88.06927490234375,80.57389831542969,59.41610336303711,2648.050048828125
